"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","TEXT_CHRHDB831_04718_SEQ_00<tab>Delion is ready to embark on another crusade for the <var 1A 02 /var>Truth<var 1A 01 /var>.","TEXT_CHRHDB831_04718_SEQ_00<tab>Delion n'attend plus que vous pour continuer son enquête.","","False","0x00000000","",""
"","TEXT_CHRHDB831_04718_SEQ_01<tab>Inspector's Log:
The Case of the Silent Correspondent continues! After a traditionally dynamic reunion with Father, and the disintegration of my remaining dashing clones, I, Hildibrand Helidor Maximilian Manderville, have returned from the moon to embark on a search for Master PuPu's uncommunicative comrade. With stout heart and stalwart associates, there is not a mote of doubt in my Mandervillian mind that we shall be successful in this endeavor.
　　　　　　　　　　　　*　*　*
Both pleased by and suspicious of your timely arrival, Delion reiterates his desire to expose PuPu's presumably well-disguised plans for invasion. Inspector Hildibrand's keen inspector's sense has, it seems, led him to Palaka's Stand, which gives Delion─and you─the perfect chance to continue tracking the little blue man's movements.","TEXT_CHRHDB831_04718_SEQ_01<tab>Delion vous a prié<var 08 E905 ((e)) (()) /var> de l'aider à poursuivre son enquête. Il soupçonne Koyo K d'être un envahisseur venu réduire toute la race humaine en esclavage, et vous a demandé de l'aider à révéler ses manigances au grand jour. Allez retrouver Hildibrand à l'Écoute des Palaka.","","False","0x00000001","",""
"","TEXT_CHRHDB831_04718_SEQ_02<tab>Regrettably, instinct alone has failed to provide a more precise location for PuPu's missing friend. Thus does the inspector summarily recruit you to question the locals of Palaka's Stand regarding recent sightings of unusual─and hopefully alien─nature.","TEXT_CHRHDB831_04718_SEQ_02<tab>En rejoignant Hildibrand et les autres, vous avez réalisé que la piste du gentilhomme détective concernant l'ami disparu de Koyo K relevait plus de l'intuition. Interrogez quelques habitants de l'Écoute des Palaka pour savoir s'ils n'auraient pas aperçu un autre petit être venu d'ailleurs.","","False","0x00000002","",""
"","TEXT_CHRHDB831_04718_SEQ_03<tab>The inhabitants of Palaka's Stand gladly share with you their encounters of the unsettling kind, and all signs point to a possible alien presence in the west of the jungle. Inspector Hildibrand will surely welcome this supplementary guidance.","TEXT_CHRHDB831_04718_SEQ_03<tab>D'après les habitants, un être de toute petite taille a été aperçu à l'ouest de la jungle des Sangha. Parlez à Hildibrand.","","False","0x00000003","",""
"","TEXT_CHRHDB831_04718_SEQ_04<tab>A comparison of eyewitness accounts reveals sightings across the entire Shroud of the Samgha, prompting Delion to suggest─with some reluctance─splitting the group that you might more efficiently scour the area. Fortuitously, reinforcements appear in the form of Godbert, who is more than happy to join his son in his latest escapade. Hildibrand assigns teams and directions, pairing you with PuPu and charging you with scouring the jungle's western reaches.","TEXT_CHRHDB831_04718_SEQ_04<tab>Alors que vous discutiez avec le gentilhomme détective, son père Godbert a fait son entrée en scène et a accepté de vous aider à chercher l'ami de Koyo K. Or, selon les témoins de vos autres camarades, un petit homme d'apparence bizarroïde aurait été aperçu dans bien des endroits de la jungle... Vous avez donc décidé de vous séparer en plusieurs groupes pour augmenter vos chances de le retrouver. Parlez à Koyo K afin qu'il vous accompagne.","","False","0x00000004","",""
"","TEXT_CHRHDB831_04718_SEQ_05<tab>With a solid lead on his friend's whereabouts at last, PuPu is eager to follow you into the jungle.

※You must be accompanied by PuPu to complete this task. Speak with him again should you become separated.","TEXT_CHRHDB831_04718_SEQ_05<tab>Koyo K et vous êtes partis à la recherche de l'ami disparu de l'extra-terrestre. En sa compagnie, rendez-vous à l'endroit indiqué, dans la partie ouest de la jungle des Sangha.
* Si vous vous retrouvez <var 08 E905 ((séparée)) ((séparé)) /var> de Koyo K, reparlez-lui à l'Écoute des Palaka pour qu'il vous accompagne à nouveau.","","False","0x00000005","",""
"","TEXT_CHRHDB831_04718_SEQ_06<tab>You survey what appears to be ufiti territory, but see no trace of PuPu's comrade. Perhaps further to the west...?

※You must be accompanied by PuPu to complete this task. Speak with him again should you become separated.","TEXT_CHRHDB831_04718_SEQ_06<tab>Votre première session d'observation des environs s'est malheureusement révélée infructueuse. En compagnie de Koyo K, rendez-vous à l'endroit indiqué suivant, dans la partie ouest de la jungle des Sangha.","","False","0x00000006","",""
"","TEXT_CHRHDB831_04718_SEQ_07<tab>You continue onwards and come across a colony of hanuman langurs...but no alien compeer. Further to the west it is.

※You must be accompanied by PuPu to complete this task. Speak with him again should you become separated.","TEXT_CHRHDB831_04718_SEQ_07<tab>Hélas, vous avez une nouvelle fois fait chou blanc. Mais où peut bien se trouver l'ami de Koyo K<var 1D /var>? En sa compagnie, rendez-vous à un troisième endroit indiqué, dans la partie ouest de la jungle des Sangha.","","False","0x00000007","",""
"","TEXT_CHRHDB831_04718_SEQ_08<tab>Alas, your efforts yield not so much as a vaguely starcraft-shaped circle in the grass. It is then that you receive a call from Nashu, who may have spotted PuPu's friend near Purusa. You rush over with all haste, only to find that the figure in question was a mandragora. Several mandragoras, in fact. Actually, an entire gang of infamous seedkin, known literally as the Mandragoras. Accompanied by a zombie gentleman (to Delion's shock and delight), the villainous vegetables came to Thavnair in search of their own friend─an individual who, it transpires, was mistakenly abducted by PuPu. The contrite mandragora-napper releases his “sample,” and the reunited Mandragoras take their leave.

In the wake of the mandragora misunderstanding, Delion muses aloud on the limitations of Hildibrand's “keen” inspector's sense. PuPu takes the editor's idle wish for a Hildibrand army to heart, and fires up his matter duplication facility. The defective machine ultimately breaks down, but not before producing one singularly blocky replication of Inspector Hildibrand. Encouraged by his new clone's dissimilar appearance, an enthusiastic Hildibrand recruits “Brandihild” to aid in the investigation.","TEXT_CHRHDB831_04718_SEQ_08<tab>Aucune trace du camarade de Koyo K dans votre périmètre de recherche... Alors que vous pensiez définitivement manquer de chance, un coup de linkperle de Nashu vous a remonté le moral<var 1D /var>: elle et les autres auraient fini par mettre la main sur le fameux ami<var 1D /var>! En les rejoignant, vous avez été surpris<var 08 E905 ((e)) (()) /var> de constater qu'il s'agissait en réalité non pas d'une, mais de plusieurs mandragores du gang des légumes. En effet, Koyo K avait kidnappé leur camarade en guise d'échantillon pour étudier les formes de vie évoluant sur Ætherys. Le gang des légumes avait donc loué les services du gentilhomme zombi pour le sauver, et maintenant que leur mission est un succès, chacun peut rentrer chez soi. C'est alors que Koyo K a eu une idée lumineuse<var 1D /var>: si l'union fait la force, pourquoi ne pas recréer des sosies de Hildibrand afin de multiplier vos chances de retrouver son ami<var 1D /var>? Hélas, sa machine de clonage était à bout de souffle<var 1D /var>; avant de rendre l'âme, elle n'est parvenue à produire qu'un seul clone défectueux et anguleux nommé Brandihild. Parlez à Hildibrand.","","False","0x00000008","",""
"","TEXT_CHRHDB831_04718_SEQ_09<tab>As the dust settles and the chaos dies down, you find your already eclectic party joined by a “charming new contemporary.” Brandihild is eager to be a part of it all─or so he says. But as you well know, Hildibrand's chicanery is not to be taken lightly...","TEXT_CHRHDB831_04718_SEQ_09<tab>Votre gentilhomme détective préféré n'a rien contre inclure Brandihild dans l'équipe... Est-ce une bonne idée<var 1D /var>? Seul l'avenir le dira<var 1D /var>!","","False","0x00000009","",""
