"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","TEXT_FESPDY101_00499_SEQ_00<tab>The sophisticated servitor would beseech your aid on behalf of his troubled master.<br>※This quest is available for a limited time only.","TEXT_FESPDY101_00499_SEQ_00<tab>※本クエストは、期間限定のクエストとなります。<br><br>ウルダハの上品な使用人は、冒険者に頼みたいことがあるようだ。","","False","0x00000000","",""
"","TEXT_FESPDY101_00499_SEQ_01<tab>The sophisticated servitor explains to you that his master, one Nanapasi, means to fashion a special gift for his dear daughter, but the preparations have hit an unfortunate snag. Make your way to Emerald Avenue and offer the forlorn father what assistance you can.<br><br>※Please note that you will be unable to complete this quest after the seasonal event has ended. For details, please check the Lodestone.","TEXT_FESPDY101_00499_SEQ_01<tab>※本クエストは、シーズナルイベント開催中にかぎり、<br>　受注、進行できます。<br>　開催期間終了後は進行できませんので、ご注意ください。<br>　期間等の詳細についてはLodestoneをご覧ください。<br><br>上品な使用人から、自分の主を助けてほしいと頼まれた。ウルダハのエメラルドアベニューにいる「ナナパシ」から話を聞こう。","","False","0x00000001","",""
"","TEXT_FESPDY101_00499_SEQ_02<tab>At Emerald Avenue, you encounter a visibly flustered Nanapasi, who appears convinced that his dear daughter has come to utterly despise him. Rendezvous with the troubled trader outside the Quicksand, where he will meet you after taking a walk to settle his troubled mind.","TEXT_FESPDY101_00499_SEQ_02<tab>ナナパシに声をかけると、協力を頼まれた。どうやら彼は、娘ニニモと困った約束をしてしまったらしい。事情を聞くため、ウルダハのクイックサンド付近にいる「ナナパシ」と話そう。","","False","0x00000002","",""
"","TEXT_FESPDY101_00499_SEQ_03<tab>You meet with Nanapasi outside the Quicksand, where the flustered father explains his plight in detail. As he tells it, he sought to take advantage of this year's Little Ladies' Day festivities to repair a strained relationship with his daughter Ninimo, promising the girl that he would oversee the construction of a modern-day replica of the Thorne Dynasty decorations that she has long adored. Unfortunately, failing to exercise due diligence before he spoke, he now finds himself without the materials he needs to see his words become reality. Pleading for assistance, he entrusts you with an ancient map and directs you to speak with the disciplined domestic beside him if you are willing to offer your aid.","TEXT_FESPDY101_00499_SEQ_03<tab>ナナパシから事情を聞いた。彼は娘のために、ソーン朝時代に作られていたという、等身大の人形飾りを再現するつもりらしい。そのための資料を集めるにあたり、冒険者の力を借りたいのだという。ナナパシのそばに控える「生真面目なメイド」に声をかけ、人形飾りの再現を手伝おう。","","False","0x00000003","",""
"","TEXT_FESPDY101_00499_SEQ_04<tab>","TEXT_FESPDY101_00499_SEQ_04<tab>","","False","0x00000004","",""
"","TEXT_FESPDY101_00499_SEQ_05<tab>","TEXT_FESPDY101_00499_SEQ_05<tab>","","False","0x00000005","",""
"","TEXT_FESPDY101_00499_SEQ_06<tab>","TEXT_FESPDY101_00499_SEQ_06<tab>","","False","0x00000006","",""
"","TEXT_FESPDY101_00499_SEQ_07<tab>","TEXT_FESPDY101_00499_SEQ_07<tab>","","False","0x00000007","",""
"","TEXT_FESPDY101_00499_SEQ_08<tab>","TEXT_FESPDY101_00499_SEQ_08<tab>","","False","0x00000008","",""
"","TEXT_FESPDY101_00499_SEQ_09<tab>","TEXT_FESPDY101_00499_SEQ_09<tab>","","False","0x00000009","",""
"","TEXT_FESPDY101_00499_SEQ_10<tab>","TEXT_FESPDY101_00499_SEQ_10<tab>","","False","0x0000000A","",""
"","TEXT_FESPDY101_00499_SEQ_11<tab>","TEXT_FESPDY101_00499_SEQ_11<tab>","","False","0x0000000B","",""
"","TEXT_FESPDY101_00499_SEQ_12<tab>","TEXT_FESPDY101_00499_SEQ_12<tab>","","False","0x0000000C","",""
"","TEXT_FESPDY101_00499_SEQ_13<tab>","TEXT_FESPDY101_00499_SEQ_13<tab>","","False","0x0000000D","",""
"","TEXT_FESPDY101_00499_SEQ_14<tab>","TEXT_FESPDY101_00499_SEQ_14<tab>","","False","0x0000000E","",""
