"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","TEXT_GAIUSA711_00784_SEQ_00<tab>Minfilia has another lead for you to pursue.","TEXT_GAIUSA711_00784_SEQ_00<tab>砂の家のミンフィリアは、冒険者に新たな冒険を頼みたいようだ。","","False","0x00000000","",""
"","TEXT_GAIUSA711_00784_SEQ_01<tab><var 48 F20215 /var><var 49 F20216 /var><var 12 40 /var> This quest has been adjusted. Please abandon the quest and restart it by speaking to Minfilia at the Waking Sands.<var 49 01 /var><var 48 01 /var><br><br>※The Main Scenario Guide shows the next available quest. You can toggle it on and off in Character Configuration, under UI Settings.","TEXT_GAIUSA711_00784_SEQ_01<tab><var 48 F20215 /var><var 49 F20216 /var><var 12 40 /var>本クエストは調整されました。一度破棄し、砂の家の「ミンフィリア」から再受注してください。<var 49 01 /var><var 48 01 /var><br><br>※次のメインクエストは、「メインクエストガイド」からも確認することができます。メインクエストガイドの表示/非表示は、メインコマンドの「キャラクターコンフィグ」から「ユーザーインターフェース設定」を選び、変更してください。","","False","0x00000001","",""
"","TEXT_GAIUSA711_00784_SEQ_02<tab>Noraxia tells you that a miner named Medrod witnessed an unsavory masked character in the wood. Take yourself to Fallgourd Float in the North Shroud, and learn all you can from him.","TEXT_GAIUSA711_00784_SEQ_02<tab>砂の家のノラクシアから「仮面の男」の噂を聞いた。黒衣森・北部森林の「フォールゴウド」にいる山師「メドロド」と話そう。","","False","0x00000002","",""
"","TEXT_GAIUSA711_00784_SEQ_03<tab>You find Medrod at Fallgourd Float, but the man is too perturbed to speak of his experience. Perhaps his companion at the table can help to settle him down.","TEXT_GAIUSA711_00784_SEQ_03<tab>メドロドはひどく怯えているようだ。そばにいる「アイディーン」に話し、事情を聞こう。","","False","0x00000003","",""
"","TEXT_GAIUSA711_00784_SEQ_04<tab>According to Aideen, nothing calms Medrod like a serving of lentils and chestnuts, his mother's specialty. Obtain a sample of this dish and bring it to him.","TEXT_GAIUSA711_00784_SEQ_04<tab>アイディーンによると、取り乱したメドロドを落ち着かせるには、好物の「<var 28 ((Item)) ((　4674)) 01 /var>」を食べさせればいいらしい。「<var 28 ((Item)) ((　4674)) 01 /var>」を「メドロド」に渡そう。","","False","0x00000004","",""
"","TEXT_GAIUSA711_00784_SEQ_05<tab>You have brought Medrod his favorite dish, but it will take a bit more effort on your part to calm his frayed nerves. For want of a better idea, try to /soothe the man.","TEXT_GAIUSA711_00784_SEQ_05<tab>メドロドに好物の「<var 28 ((Item)) ((　4674)) 01 /var>」を渡した。彼にエモート「なだめる」をして、気を落ち着かせよう。","","False","0x00000005","",""
"","TEXT_GAIUSA711_00784_SEQ_06<tab>Medrod finally settles down and recounts his bloodcurdling experience seeing the masked man, who he swears is death incarnate. As Minfilia mentioned, it appears that this individual is indeed connected to the recent spate of mysterious deaths.","TEXT_GAIUSA711_00784_SEQ_06<tab>落ち着いたメドロドに事情を聞いた。「仮面の男」はどうやらこのフォールゴウドで起きている「怪事件」と何かしらの関係があるという。はたして事件とは……？","","False","0x00000006","",""
"","TEXT_GAIUSA711_00784_SEQ_07<tab>","TEXT_GAIUSA711_00784_SEQ_07<tab>","","False","0x00000007","",""
"","TEXT_GAIUSA711_00784_SEQ_08<tab>","TEXT_GAIUSA711_00784_SEQ_08<tab>","","False","0x00000008","",""
"","TEXT_GAIUSA711_00784_SEQ_09<tab>","TEXT_GAIUSA711_00784_SEQ_09<tab>","","False","0x00000009","",""
"","TEXT_GAIUSA711_00784_SEQ_10<tab>","TEXT_GAIUSA711_00784_SEQ_10<tab>","","False","0x0000000A","",""
"","TEXT_GAIUSA711_00784_SEQ_11<tab>","TEXT_GAIUSA711_00784_SEQ_11<tab>","","False","0x0000000B","",""
"","TEXT_GAIUSA711_00784_SEQ_12<tab>","TEXT_GAIUSA711_00784_SEQ_12<tab>","","False","0x0000000C","",""
"","TEXT_GAIUSA711_00784_SEQ_13<tab>","TEXT_GAIUSA711_00784_SEQ_13<tab>","","False","0x0000000D","",""
"","TEXT_GAIUSA711_00784_SEQ_14<tab>","TEXT_GAIUSA711_00784_SEQ_14<tab>","","False","0x0000000E","",""
"","TEXT_GAIUSA711_00784_SEQ_15<tab>","TEXT_GAIUSA711_00784_SEQ_15<tab>","","False","0x0000000F","",""
"","TEXT_GAIUSA711_00784_SEQ_16<tab>","TEXT_GAIUSA711_00784_SEQ_16<tab>","","False","0x00000010","",""
"","TEXT_GAIUSA711_00784_SEQ_17<tab>","TEXT_GAIUSA711_00784_SEQ_17<tab>","","False","0x00000011","",""
"","TEXT_GAIUSA711_00784_SEQ_18<tab>","TEXT_GAIUSA711_00784_SEQ_18<tab>","","False","0x00000012","",""
"","TEXT_GAIUSA711_00784_SEQ_19<tab>","TEXT_GAIUSA711_00784_SEQ_19<tab>","","False","0x00000013","",""
"","TEXT_GAIUSA711_00784_SEQ_20<tab>","TEXT_GAIUSA711_00784_SEQ_20<tab>","","False","0x00000014","",""
"","TEXT_GAIUSA711_00784_SEQ_21<tab>","TEXT_GAIUSA711_00784_SEQ_21<tab>","","False","0x00000015","",""
"","TEXT_GAIUSA711_00784_SEQ_22<tab>","TEXT_GAIUSA711_00784_SEQ_22<tab>","","False","0x00000016","",""
"","TEXT_GAIUSA711_00784_SEQ_23<tab>","TEXT_GAIUSA711_00784_SEQ_23<tab>","","False","0x00000017","",""
"","TEXT_GAIUSA711_00784_TODO_00<tab><var 48 F20215 /var><var 49 F20216 /var><var 12 40 /var> This quest has been adjusted. Please abandon the quest and restart it by speaking to Minfilia at the Waking Sands.<var 49 01 /var><var 48 01 /var>","TEXT_GAIUSA711_00784_TODO_00<tab><var 48 F20215 /var><var 49 F20216 /var><var 12 40 /var>本クエストは調整されました。一度破棄し、<br>砂の家のミンフィリアから再受注してください<var 49 01 /var><var 48 01 /var>","","False","0x00000018","",""
"","TEXT_GAIUSA711_00784_TODO_01<tab><var 48 F20215 /var><var 49 F20216 /var><var 12 40 /var> This quest has been adjusted. Please abandon the quest and restart it by speaking to Minfilia at the Waking Sands.<var 49 01 /var><var 48 01 /var>","TEXT_GAIUSA711_00784_TODO_01<tab><var 48 F20215 /var><var 49 F20216 /var><var 12 40 /var>本クエストは調整されました。一度破棄し、<br>砂の家のミンフィリアから再受注してください<var 49 01 /var><var 48 01 /var>","","False","0x00000019","",""
