"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","TEXT_AKTKLA203_04141_SEQ_00<tab>Jude appears eager to continue his work with you.","TEXT_AKTKLA203_04141_SEQ_00<tab>Jude semble impatient de continuer à travailler avec vous.","","True","0x00000000","",""
"","TEXT_AKTKLA203_04141_SEQ_01<tab>Jude has tasked you with crafting aetherial lenses.

※Minimum collectability rating for this delivery is 140. Delivering items with a rating of 290 or more will earn greater rewards.","TEXT_AKTKLA203_04141_SEQ_01<tab>Jude vous a confié la fabrication de 6 <var 33 ((ItemMP)) 0DF28B090302 /var>. Livrez-les lui une fois qu'ils seront prêts.

* La valeur de collection minimale requise pour la livraison est de 140. Les objets ayant une valeur supérieure ou égale à 290 rapportent une plus grande récompense. ","","False","0x00000001","",""
"","TEXT_AKTKLA203_04141_SEQ_02<tab>You deliver the aetherial lenses to Jude. With the strength of a chocobo now raging in his heart, he seems eager to continue your work together.","TEXT_AKTKLA203_04141_SEQ_02<tab>Vous avez livré les composants à Jude. Malgré l'in<var 16 /var>ter<var 16 /var>ven<var 16 /var>tion de Jeromere, votre compagnon reste déterminé à trouver l'étoile d'azur, et sa lunette est encore loin d'être opérationnelle. Il devrait avoir besoin à nouveau de vos services sous peu.","","False","0x00000002","",""
"","TEXT_AKTKLA203_04141_SEQ_03<tab>","TEXT_AKTKLA203_04141_SEQ_03<tab>","","True","0x00000003","",""
"","TEXT_AKTKLA203_04141_SEQ_04<tab>","TEXT_AKTKLA203_04141_SEQ_04<tab>","","True","0x00000004","",""
"","TEXT_AKTKLA203_04141_SEQ_05<tab>","TEXT_AKTKLA203_04141_SEQ_05<tab>","","True","0x00000005","",""
"","TEXT_AKTKLA203_04141_SEQ_06<tab>","TEXT_AKTKLA203_04141_SEQ_06<tab>","","True","0x00000006","",""
"","TEXT_AKTKLA203_04141_SEQ_07<tab>","TEXT_AKTKLA203_04141_SEQ_07<tab>","","True","0x00000007","",""
"","TEXT_AKTKLA203_04141_SEQ_08<tab>","TEXT_AKTKLA203_04141_SEQ_08<tab>","","True","0x00000008","",""
"","TEXT_AKTKLA203_04141_SEQ_09<tab>","TEXT_AKTKLA203_04141_SEQ_09<tab>","","True","0x00000009","",""
"","TEXT_AKTKLA203_04141_SEQ_10<tab>","TEXT_AKTKLA203_04141_SEQ_10<tab>","","True","0x0000000A","",""
"","TEXT_AKTKLA203_04141_SEQ_11<tab>","TEXT_AKTKLA203_04141_SEQ_11<tab>","","True","0x0000000B","",""
"","TEXT_AKTKLA203_04141_SEQ_12<tab>","TEXT_AKTKLA203_04141_SEQ_12<tab>","","True","0x0000000C","",""
"","TEXT_AKTKLA203_04141_SEQ_13<tab>","TEXT_AKTKLA203_04141_SEQ_13<tab>","","True","0x0000000D","",""
"","TEXT_AKTKLA203_04141_SEQ_14<tab>","TEXT_AKTKLA203_04141_SEQ_14<tab>","","True","0x0000000E","",""
"","TEXT_AKTKLA203_04141_SEQ_15<tab>","TEXT_AKTKLA203_04141_SEQ_15<tab>","","True","0x0000000F","",""
"","TEXT_AKTKLA203_04141_SEQ_16<tab>","TEXT_AKTKLA203_04141_SEQ_16<tab>","","True","0x00000010","",""
"","TEXT_AKTKLA203_04141_SEQ_17<tab>","TEXT_AKTKLA203_04141_SEQ_17<tab>","","True","0x00000011","",""
"","TEXT_AKTKLA203_04141_SEQ_18<tab>","TEXT_AKTKLA203_04141_SEQ_18<tab>","","True","0x00000012","",""
"","TEXT_AKTKLA203_04141_SEQ_19<tab>","TEXT_AKTKLA203_04141_SEQ_19<tab>","","True","0x00000013","",""
"","TEXT_AKTKLA203_04141_SEQ_20<tab>","TEXT_AKTKLA203_04141_SEQ_20<tab>","","True","0x00000014","",""
"","TEXT_AKTKLA203_04141_SEQ_21<tab>","TEXT_AKTKLA203_04141_SEQ_21<tab>","","True","0x00000015","",""
"","TEXT_AKTKLA203_04141_SEQ_22<tab>","TEXT_AKTKLA203_04141_SEQ_22<tab>","","True","0x00000016","",""
"","TEXT_AKTKLA203_04141_SEQ_23<tab>","TEXT_AKTKLA203_04141_SEQ_23<tab>","","True","0x00000017","",""
"","TEXT_AKTKLA203_04141_TODO_00<tab>Deliver aetherial lenses to Jude.","TEXT_AKTKLA203_04141_TODO_00<tab>Fabriquer et livrer <var 33 ((ItemMP)) 02F28B090302 /var> à Jude","","True","0x00000018","",""
"","TEXT_AKTKLA203_04141_TODO_01<tab>","TEXT_AKTKLA203_04141_TODO_01<tab>","","True","0x00000019","",""
"","TEXT_AKTKLA203_04141_TODO_02<tab>","TEXT_AKTKLA203_04141_TODO_02<tab>","","True","0x0000001A","",""
"","TEXT_AKTKLA203_04141_TODO_03<tab>","TEXT_AKTKLA203_04141_TODO_03<tab>","","True","0x0000001B","",""
"","TEXT_AKTKLA203_04141_TODO_04<tab>","TEXT_AKTKLA203_04141_TODO_04<tab>","","True","0x0000001C","",""
"","TEXT_AKTKLA203_04141_TODO_05<tab>","TEXT_AKTKLA203_04141_TODO_05<tab>","","True","0x0000001D","",""
"","TEXT_AKTKLA203_04141_TODO_06<tab>","TEXT_AKTKLA203_04141_TODO_06<tab>","","True","0x0000001E","",""
"","TEXT_AKTKLA203_04141_TODO_07<tab>","TEXT_AKTKLA203_04141_TODO_07<tab>","","True","0x0000001F","",""
"","TEXT_AKTKLA203_04141_TODO_08<tab>","TEXT_AKTKLA203_04141_TODO_08<tab>","","True","0x00000020","",""
