"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","TEXT_FESHLW501_03169_SEQ_00<tab>The Adventurers' Guild investigator is eyeing the troupe currently occupying Mih Khetto's Amphitheatre with suspicion.<br>※This quest is available for a limited time only.","TEXT_FESHLW501_03169_SEQ_00<tab>※ Dieser Auftrag ist nur für die Dauer des saisonalen Ereignisses verfügbar.<br><br>Der Gesandte der Aben<var 16 /var>teurer<var 16 /var>gilde möchte etwas mit dir besprechen.","","False","0x00000000","",""
"","TEXT_FESHLW501_03169_SEQ_01<tab>The Adventurers' Guild investigator speaks to you of unsettling rumors regarding the Continental Circus's All Saints' Wake masquerade. He's heard tell of revelers going missing from the manor in which the gala is held, and given the Impresario's history of mischief─and more─thinks it prudent to further investigate these claims. For reasons related to the investigator's own lack of subtlety, it falls to you to speak with the Impresario and attempt to divine whether his intentions are malicious.<br><br>※Please note that you will not be able to complete this quest after the seasonal event has ended. For details, check the Lodestone.","TEXT_FESHLW501_03169_SEQ_01<tab>※ Dieser Auftrag kann nur für die Dauer des saisonalen Ereignisses angenommen und gespielt werden. Nach Ende des saisonalen Ereignisses kann er nicht mehr abgeschlossen werden. Weitere Informationen findest du auf dem Lodestone.<br><br>Der Gesandte der Aben<var 16 /var>teurer<var 16 /var>gilde berichtet dir, dass auf einer Kostümparty des Circus Continental reihenweise Leute verschwinden und er glaubt, dass mal wieder die Gaukler selbst ihre Finger im Spiel haben. Du sollst die mysteriösen Vorfälle klären und mit deinen Nach<var 16 /var>for<var 16 /var>schungen beim Impresario beginnen.","","False","0x00000001","",""
"","TEXT_FESHLW501_03169_SEQ_02<tab>You approach the Impresario, and in the course of your conversation cannot help but notice that he is indeed plotting something sinister in order to revive the legendary Night of Devilry, though you know not what. He also appears to be concerned that someone is watching him─though not concerned enough to cease uttering his thoughts aloud, it seems. When he at last stops talking, you hear another voice, no more than a whisper, from somewhere behind you.","TEXT_FESHLW501_03169_SEQ_02<tab>Der Impresario machte einen äußerst verdächtigen Eindruck. Anscheinend führt er wirklich etwas im Schilde. Nach eurem Gespräch glaubst du eine Stimme zu hören, die nach dir ruft. Sie scheint vom Eingang des Amphitheaters zu kommen. Sieh dich dort um.","","False","0x00000002","",""
"","TEXT_FESHLW501_03169_SEQ_03<tab>Your search for the source of the mysterious voice leads you to the gates of the amphitheatre, where you once again hear its haunting words. It beckons to you in a way rather too overtly ghostly to be believable, but it's best to let it carry on while you seek its owner.","TEXT_FESHLW501_03169_SEQ_03<tab>Du kannst vor dem Amphitheater zwar nichts entdecken, vernimmst aber ein weiteres Mal die mysteriöse Stimme. Diesmal scheint sie vom Trällernden Müller herüberzukommen. Sieh dich dort um.","","False","0x00000003","",""
"","TEXT_FESHLW501_03169_SEQ_04<tab>To your surprise, the source of the voice belongs to the more chipper one of two ghost-shaped All Saints' Wake decorations, which you later learn have been magicked to life. The sort-of ghosts reveal that they are privy to the Impresario's plan─to turn party guests into pumpkins, thereby generating sufficient terror to bring about the Night of Devilry─and have also witnessed a young girl being kidnapped from the masquerade by a member of the troupe for this purpose.","TEXT_FESHLW501_03169_SEQ_04<tab>Dieses Mal entdeckst du zwei kleine Geisterpuppen, die dank eines Zaubers sprechen und schweben gelernt haben. Die Puppen erzählen dir, dass die Gaukler vom Circus Continental die Gäste ihrer Kostümparty in Kürbisse verwandeln. Auf diese Weise wollen sie Angst und Schrecken verbreiten und eine weitere Monsternacht herbeiführen. Sie selbst haben beobachtet, wie ein kleines Mädchen den Gauklern folgte und danach spurlos verschwand. Berichte dem Gesandten der Aben<var 16 /var>teurer<var 16 /var>gilde, was du herausgefunden hast.","","False","0x00000004","",""
"","TEXT_FESHLW501_03169_SEQ_05<tab>Upon hearing the tale of the kidnapped girl, the investigator immediately connects it with a report made to the Wood Wailers, and concludes that the child must be a missing girl, T'maritaa. You must work fast if you are to save her from the Impresario's clutches before she comes to harm, so the investigator encourages you to infiltrate the masquerade while he prepares a more robust rescue unit.","TEXT_FESHLW501_03169_SEQ_05<tab>Der Gesandte der Aben<var 16 /var>teurer<var 16 /var>gilde vermutet, dass es sich bei dem verschwundenen Mädchen um die Miqo'te T'maritaa handeln könnte, die beim Klageregiment als vermisst gemeldet worden ist. Er bittet dich, dich auf die Kostümparty zu schleichen und dort nach Spuren des Mädchens zu suchen. Sprich mit dem Kostümparty-Concierge im Amphitheater, um Einlass zu erhalten.","","False","0x00000005","",""
"","TEXT_FESHLW501_03169_SEQ_06<tab>You successfully pose as a party guest to enter the manor, which is remarkably thoroughly decorated for the venue of a mere ruse. Somewhere, T'maritaa is presumably being held, and where your unlikely co-conspirators await.","TEXT_FESHLW501_03169_SEQ_06<tab>Du bist auf der Party. Sprich dort mit dem mürrischen Geistlein.","","False","0x00000006","",""
"","TEXT_FESHLW501_03169_SEQ_07<tab>Wading through the sea of jack-o'-lanterns and other garish decorations, you seek out the two non-ghosts whose acquaintance you made in Old Gridania, Little Yin and Yang. They have a notion to change your appearance to that of a fell fiend─the sort of creature that the troupe's mummers are in truth─that you may more easily extract information regarding T'maritaa's whereabouts. Little Yin gives you some time to mentally prepare, and awaits your go-ahead.","TEXT_FESHLW501_03169_SEQ_07<tab>Das mürrische Geistlein schlägt vor, dass du dich als Monster ausgeben sollst, um die Gaukler auszuspionieren. Verwandeln lassen kannst du dich von den drei Monster-Geistlein in Zimmer 108. Arbeite mit den kleinen Geisterpuppen zusammen, um die verschwundenen Gäste zu retten.","","False","0x00000007","",""
"","TEXT_FESHLW501_03169_SEQ_08<tab>","TEXT_FESHLW501_03169_SEQ_08<tab>","","False","0x00000008","",""
"","TEXT_FESHLW501_03169_SEQ_09<tab>","TEXT_FESHLW501_03169_SEQ_09<tab>","","False","0x00000009","",""
